scen,bus,tech,gid,year,level,marginal,latitude,longitude,area,baskv,bus_name,ord,isbb,isei,islf,ispoi,iso
1,200593,Wind,968,2046,727.7072878750045,0.0,41.8347,-79.0167,226,230.0,26GLADE,6,0,0.0,0,0,PJM
1,200593,Wind,968,2051,4390.292712124996,0.0,41.8347,-79.0167,226,230.0,26GLADE,6,0,0.0,0,0,PJM
1,200595,Solar,664,2046,222.892715,0.0,41.514,-80.0073,226,345.0,26WAYNE,6,0,0.0,0,0,PJM
1,200595,Wind,969,2036,54.0,0.0,41.514,-80.0073,226,345.0,26WAYNE,6,0,0.0,0,0,PJM
1,200599,Solar,665,2036,3131.2461091,0.0,41.937,-80.3619,226,345.0,26ERIE W,6,0,0.0,0,0,PJM
1,200600,Solar,666,2046,1966.95483438,0.0,42.0686,-80.0477,226,345.0,26ERIE SO,6,0,0.0,0,0,PJM
1,200600,Wind,970,2036,450.0,0.0,42.0686,-80.0477,226,345.0,26ERIE SO,6,0,0.0,0,0,PJM
1,200698,Solar,667,2036,177.7070782392341,0.0,41.5749,-76.0421,226,115.0,26MEHOOPNY,6,0,0.0,0,0,PJM
1,200698,Solar,667,2046,940.784676390766,0.0,41.5749,-76.0421,226,115.0,26MEHOOPNY,6,0,0.0,0,0,PJM
1,200698,Wind,971,2041,1032.0,0.0,41.5749,-76.0421,226,115.0,26MEHOOPNY,6,0,0.0,0,0,PJM
1,200726,Solar,668,2041,628.8743741024724,0.0,41.0674,-78.3664,226,230.0,26SHAWVL 2,6,0,0.0,0,0,PJM
1,200726,Solar,668,2046,886.7156516451431,0.0,41.0674,-78.3664,226,230.0,26SHAWVL 2,6,0,0.0,0,0,PJM
1,200726,Solar,668,2051,795.3998382523847,0.0,41.0674,-78.3664,226,230.0,26SHAWVL 2,6,0,0.0,0,0,PJM
1,200726,Wind,972,2046,4067.1018204573647,0.0,41.0674,-78.3664,226,230.0,26SHAWVL 2,6,0,0.0,0,0,PJM
1,200726,Wind,972,2051,1740.8981795426353,0.0,41.0674,-78.3664,226,230.0,26SHAWVL 2,6,0,0.0,0,0,PJM
1,200769,Solar,669,2046,765.2301135,0.0,40.5175,-79.194,226,345.0,26HOMER CY,6,0,0.0,0,0,PJM
1,200793,Solar,670,2046,79.18387559,0.0,40.40664,-79.0311,226,230.0,26SEWARD 2,6,0,0.0,0,0,PJM
1,200826,Solar,671,2046,778.639442,0.0,41.393,-79.8976,226,345.0,26HANDSMLK,6,0,0.0,0,0,PJM
1,200826,Wind,975,2046,708.0,0.0,41.393,-79.8976,226,345.0,26HANDSMLK,6,0,0.0,0,0,PJM
1,200885,Solar,672,2041,297.1674335736335,0.0,41.8018,-76.9289,226,115.0,26EVERT DR,6,0,0.0,0,0,PJM
1,200885,Solar,672,2046,1034.591506499014,0.0,41.8018,-76.9289,226,115.0,26EVERT DR,6,0,0.0,0,0,PJM
1,200885,Solar,672,2051,629.0810868273525,0.0,41.8018,-76.9289,226,115.0,26EVERT DR,6,0,0.0,0,0,PJM
